id,cid,mcc,mnc,technology,area,psc,measurements,latitude,longitude,last_update,created_at,source
"517066634,726398,240,07,""HSPA,HSPA+"",11,\N,81,66.2781215974,23.705817277,2018-04-28,2018-04-28,openbmap"
517080538,39361,244,05,GSM,15200,\N,11,61.8774287455,28.9828713545,2009-06-30,2009-06-30,openbmap
"517080539,39468,244,05,""GSM,EDGE"",15200,\N,12,62.1308479775,28.42163771,2015-08-31,2015-08-31,openbmap"
517080540,39469,244,05,GSM,15200,\N,6,61.89926144,28.65971738,2017-07-23,2017-07-23,openbmap
517080541,39475,244,05,GSM,15200,\N,53,61.8720427151,28.8843884226,2009-06-30,2009-06-30,openbmap
517080542,40121,244,05,GSM,15200,\N,169,61.8282990994,29.2086032479,2009-07-01,2009-06-27,openbmap
517080543,40131,244,05,GSM,15200,\N,255,61.7896996357,29.3205475004,2009-07-01,2009-06-27,openbmap
517080544,40133,244,05,GSM,15200,\N,223,61.8456785215,29.2136568951,2009-07-03,2009-06-27,openbmap
517080545,40770,244,05,GSM,15200,\N,1687,61.816604119,29.2728799632,2009-07-03,2009-06-27,openbmap
517080546,40995,244,05,GSM,15200,\N,927,61.7927370758,29.3293618489,2009-07-03,2009-06-27,openbmap
517080547,41172,244,05,GSM,15200,\N,2,61.39170835,29.27093225,2009-07-03,2009-07-03,openbmap
517080548,41602,244,05,GSM,15200,\N,36,61.898569425,28.6568985233,2016-07-03,2016-07-03,openbmap
517080549,41605,244,05,GSM,15200,\N,35,61.4803485,29.4334867286,2009-07-03,2009-07-03,openbmap
517080550,41714,244,05,GSM,15200,\N,2,61.88016465,28.8535072,2009-06-30,2009-06-30,openbmap
517080551,4211,244,05,GSM,15200,\N,5,61.57606964,29.49397998,2009-07-03,2009-07-03,openbmap
517080552,4212,244,05,GSM,15200,\N,1,61.731871,29.3907192,2009-07-03,2009-07-03,openbmap
517080553,4213,244,05,GSM,15200,\N,41,61.6386014805,29.4371304683,2009-07-03,2009-07-03,openbmap
517080554,4214,244,05,GSM,15200,\N,70,61.72814299,29.3904465114,2009-07-03,2009-06-27,openbmap
517080555,4221,244,05,GSM,15200,\N,7,61.7448185857,29.3916683286,2009-07-03,2009-06-29,openbmap
517080556,4231,244,05,EDGE,15200,\N,6,62.11328687,28.47051236,2015-08-31,2015-08-31,openbmap
"517080557,4232,244,05,""GSM,EDGE"",15200,\N,24,62.1147102008,28.4669143475,2015-08-31,2015-08-31,openbmap"
"517080558,4242,244,05,""GSM,EDGE"",15200,\N,102,62.1266547505,28.435037892,2015-08-31,2015-08-31,openbmap"
517080559,4245,244,05,GSM,15200,\N,2,61.80352125,29.29311945,2009-06-28,2009-06-27,openbmap
517080560,4249,244,05,GSM,15200,\N,60,61.87945502,29.0231106717,2009-06-30,2009-06-30,openbmap
517080561,4250,244,05,GSM,15200,\N,525,61.8392791718,29.2323009261,2009-07-03,2009-06-27,openbmap
517080562,4251,244,05,GSM,15200,\N,5,61.80535796,29.28649276,2009-07-01,2009-06-27,openbmap
517080563,4583,244,05,GSM,15200,\N,61,61.8821312131,28.8350998551,2016-07-03,2009-06-30,openbmap
517080564,4585,244,05,GSM,15200,\N,102,61.8982802959,28.6556265965,2017-07-23,2016-07-03,openbmap
517080565,4586,244,05,GSM,15200,\N,60,61.898099759,28.654666419,2017-07-23,2016-07-03,openbmap
517080566,4823,244,05,EDGE,15200,\N,6,62.23005832,25.90263868,2015-09-01,2015-09-01,openbmap
517080567,4824,244,05,GSM,15200,\N,587,61.827263384,29.2452430864,2009-07-01,2009-06-27,openbmap
517080568,4826,244,05,GSM,15200,\N,8,61.6302191125,29.4326341875,2009-07-03,2009-07-03,openbmap
517080569,4870,244,05,GSM,15200,\N,2,61.7711973,29.3554886,2009-06-29,2009-06-29,openbmap
517080570,5277,244,05,GSM,15200,\N,6,61.7631084667,29.37898685,2009-07-03,2009-06-27,openbmap
517080571,5278,244,05,GSM,15200,\N,8,61.8223729875,29.2420409875,2009-06-30,2009-06-28,openbmap
517080572,5349,244,05,GSM,15200,\N,16,61.8053875875,29.2998361313,2009-06-29,2009-06-27,openbmap
517080573,5547,244,05,GSM,15200,\N,27,61.3910361037,29.271440637,2009-07-03,2009-07-03,openbmap
517080574,5548,244,05,GSM,15200,\N,24,61.3646477167,29.2102693792,2009-07-03,2009-07-03,openbmap
517080575,5584,244,05,GSM,15200,\N,55,61.7619741673,29.3814880455,2009-07-03,2009-06-27,openbmap
517080576,5585,244,05,GSM,15200,\N,2,61.8013683,29.2079486,2009-06-29,2009-06-29,openbmap
517080577,5914,244,05,GSM,15200,\N,2,61.8803236,29.0312026,2009-06-30,2009-06-30,openbmap
517080578,5915,244,05,GSM,15200,\N,7,61.8685632,28.9477049286,2009-06-30,2009-06-30,openbmap
517080579,62395,244,05,GSM,15200,\N,11,61.8687165,28.8849771818,2009-06-30,2009-06-30,openbmap
517080580,62396,244,05,GSM,15200,\N,89,61.8680039213,28.8691754652,2009-06-30,2009-06-30,openbmap
517080581,62397,244,05,GSM,15200,\N,44,61.8688473182,28.8725003409,2009-06-30,2009-06-30,openbmap
517080582,62832,244,05,GSM,15200,\N,12,61.8771779833,28.9909429583,2009-06-30,2009-06-30,openbmap
"517080583,6305,244,05,""GSM,EDGE"",15200,\N,75,62.1183622962,28.4560701705,2015-08-31,2015-08-31,openbmap"
"517080584,6306,244,05,""GSM,EDGE"",15200,\N,27,62.1520937283,28.3681726267,2015-08-31,2015-08-31,openbmap"
517080585,63066,244,05,GSM,15200,\N,4,61.876053275,28.954972525,2009-06-30,2009-06-30,openbmap
517080586,63067,244,05,GSM,15200,\N,24,61.8684506667,28.9320662625,2009-06-30,2009-06-30,openbmap
517080587,63068,244,05,GSM,15200,\N,16,61.8806210125,29.0391392625,2009-06-30,2009-06-30,openbmap
517080588,63069,244,05,GSM,15200,\N,9,61.8683363111,28.9426439778,2009-06-30,2009-06-30,openbmap
517080589,63070,244,05,GSM,15200,\N,5,61.86750062,28.93688428,2009-06-30,2009-06-30,openbmap
517080590,6328,244,05,GSM,15200,\N,50,61.765798792,29.373612942,2009-06-29,2009-06-27,openbmap
517080591,6330,244,05,GSM,15200,\N,14,61.6872614714,29.4119934143,2009-07-03,2009-07-03,openbmap
517080592,64352,244,05,GSM,15200,\N,10,61.86717652,28.89631829,2009-06-30,2009-06-30,openbmap
517080593,64353,244,05,GSM,15200,\N,1,61.8705822,28.9126926,2009-06-30,2009-06-30,openbmap
517080594,64355,244,05,GSM,15200,\N,1,61.867638,28.8885688,2009-06-30,2009-06-30,openbmap
517080595,64426,244,05,GSM,15200,\N,61,61.8678758639,28.8695992656,2009-06-30,2009-06-30,openbmap
517080596,64427,244,05,GSM,15200,\N,46,61.8684251652,28.8702281348,2009-06-30,2009-06-30,openbmap
517080597,64428,244,05,GSM,15200,\N,127,61.8682176992,28.8695317354,2009-06-30,2009-06-30,openbmap
517080598,64542,244,05,GSM,15200,\N,6,61.8678855333,28.9251584333,2009-06-30,2009-06-30,openbmap
517080599,64614,244,05,GSM,15200,\N,29,61.8686994483,28.9217665552,2009-06-30,2009-06-30,openbmap
517080600,64615,244,05,GSM,15200,\N,33,61.8682280606,28.9273788818,2009-06-30,2009-06-30,openbmap
517080601,64616,244,05,GSM,15200,\N,19,61.8683291842,28.9286002579,2009-06-30,2009-06-30,openbmap
517080602,64617,244,05,GSM,15200,\N,24,61.8684549542,28.9251250875,2009-06-30,2009-06-30,openbmap
517080603,6958,244,05,GSM,15200,\N,10,61.57296727,29.49651438,2009-07-03,2009-07-03,openbmap
517080604,6986,244,05,GSM,15200,\N,50,61.442910286,29.406265434,2009-07-03,2009-07-03,openbmap
517080605,6987,244,05,GSM,15200,\N,53,61.4097482811,29.3250667849,2009-07-03,2009-07-03,openbmap
517080606,6988,244,05,GSM,15200,\N,24,61.4457275708,29.4092139625,2009-07-03,2009-07-03,openbmap
517080607,8505,244,05,GSM,15200,\N,20,61.464748025,29.43965681,2009-07-03,2009-07-03,openbmap
517080608,8833,244,05,GSM,15200,\N,20,61.522351885,29.48770941,2009-07-03,2009-07-03,openbmap
517080609,9055,244,05,GSM,15200,\N,172,61.7614364942,29.3785773564,2009-07-03,2009-06-27,openbmap
517080610,9056,244,05,GSM,15200,\N,34,61.6803170206,29.4178353706,2009-07-03,2009-07-03,openbmap
517080611,9057,244,05,GSM,15200,\N,73,61.734778811,29.3949573822,2009-07-03,2009-06-27,openbmap
517080612,9393,244,05,GSM,15200,\N,587,61.8398861296,29.2273122899,2009-07-03,2009-06-27,openbmap
517080613,9868,244,05,GSM,15200,\N,53,61.591597966,29.4807332566,2009-07-03,2009-07-03,openbmap
517080614,9871,244,05,EDGE,15200,\N,6,62.1336472,28.41419421,2015-08-31,2015-08-31,openbmap
517080615,9956,244,05,GSM,15200,\N,2,61.8753455,29.11715235,2009-06-30,2009-06-30,openbmap
517080616,2199281,244,05,GSM,1584,\N,1,60.165494333,24.927386167,2009-10-30,2009-10-30,openbmap
517080617,15515,244,05,EDGE,16100,\N,549,67.7360950813,23.6078401497,2016-08-30,2016-08-24,openbmap
517080618,1575,244,05,EDGE,16100,\N,498,68.1771243784,24.1441361086,2017-04-17,2017-04-17,openbmap
"517080619,16978,244,05,""GSM,EDGE"",16100,\N,84,66.78997461,23.9824719875,2017-04-17,2017-04-17,openbmap"
517080620,17376,244,05,EDGE,16100,\N,642,67.7090024724,23.5997643801,2016-08-30,2016-08-30,openbmap
"517080621,20435,244,05,""GSM,EDGE"",16100,\N,2208,66.6259517318,23.8816806333,2017-04-17,2016-08-24,openbmap"
"517080622,20452,244,05,""GSM,EDGE"",16100,\N,582,67.7973860235,23.6443458566,2017-04-17,2016-08-24,openbmap"
517080623,20529,244,05,EDGE,16100,\N,12,67.718822775,23.610899085,2016-08-30,2016-08-30,openbmap
517080624,20618,244,05,EDGE,16100,\N,180,67.9557612347,23.6786101307,2017-04-17,2017-04-17,openbmap
517080625,20621,244,05,EDGE,16100,\N,54,68.4230506806,23.974152525,2017-04-16,2017-04-16,openbmap
517080626,2206,244,05,EDGE,16100,\N,696,67.945484903,23.715756466,2017-04-17,2017-04-17,openbmap
517080627,2470,244,05,EDGE,16100,\N,438,67.9455729281,23.6586139141,2017-04-17,2017-04-17,openbmap
517080628,2819,244,05,GSM,16100,\N,810,68.1940259753,25.7835287078,2017-04-15,2017-04-15,openbmap
517080629,2820,244,05,GSM,16100,\N,1122,68.1681425966,25.738345819,2017-04-15,2017-04-15,openbmap
517080630,2833,244,05,EDGE,16100,\N,249,68.0348109851,25.2437583449,2017-04-15,2017-04-15,openbmap
517080631,2834,244,05,EDGE,16100,\N,312,68.0341260533,25.2453552235,2017-04-15,2017-04-15,openbmap
517080632,2845,244,05,EDGE,16100,\N,60,68.423128271,23.974350599,2017-04-16,2017-04-16,openbmap
"517080633,2846,244,05,""GSM,EDGE"",16100,\N,141,68.0512981593,25.3018337499,2017-04-15,2017-04-15,openbmap"
517080634,2880,244,05,GSM,16100,\N,1227,68.1605732224,25.6795431177,2017-04-15,2017-04-15,openbmap
517080635,2891,244,05,EDGE,16100,\N,216,68.0190767881,24.1432062258,2017-04-17,2017-04-17,openbmap
"517080636,3545,244,05,""GSM,EDGE"",16100,\N,384,66.7864711977,23.9789675851,2017-04-17,2017-04-17,openbmap"
"517080637,35915,244,05,""GSM,EDGE"",16100,\N,3918,66.7892673068,23.9815412079,2017-04-17,2017-04-17,openbmap"
517080638,36872,244,05,EDGE,16100,\N,300,67.9496422118,23.6732290484,2017-04-17,2017-04-17,openbmap
517080639,37952,244,05,EDGE,16100,\N,1305,67.9269264829,23.8956877497,2017-04-17,2017-04-17,openbmap
517080640,37953,244,05,EDGE,16100,\N,234,67.9420831346,23.9809938508,2017-04-17,2017-04-17,openbmap
517080641,37973,244,05,EDGE,16100,\N,42,68.3856228893,23.61188776,2017-04-16,2017-04-16,openbmap
517080642,37974,244,05,EDGE,16100,\N,54,68.3855448994,23.6130097339,2017-04-16,2017-04-16,openbmap
517080643,38308,244,05,EDGE,16100,\N,12,67.71990629,23.602558605,2016-08-30,2016-08-30,openbmap
517080644,38309,244,05,EDGE,16100,\N,411,67.7127246407,23.6001688439,2016-08-30,2016-08-30,openbmap
"517080645,3874,244,05,""GSM,EDGE"",16100,\N,3264,66.7879171242,23.9801648292,2017-04-17,2017-04-17,openbmap"
"517080646,3875,244,05,""GSM,EDGE"",16100,\N,4482,66.7873920085,23.9782961393,2017-04-17,2017-04-17,openbmap"
"517080647,3876,244,05,""GSM,EDGE"",16100,\N,4242,66.7409386414,23.9324834825,2017-04-17,2017-04-17,openbmap"
"517080648,39855,244,05,""GSM,EDGE"",16100,\N,660,66.7928773103,23.9862088388,2017-04-17,2017-04-17,openbmap"
517080649,39958,244,05,EDGE,16100,\N,6,67.74126536,24.07977455,2018-04-28,2018-04-28,openbmap
517080650,39984,244,05,EDGE,16100,\N,1458,68.108585388,24.1937287945,2017-04-17,2017-04-17,openbmap
517080651,39985,244,05,EDGE,16100,\N,1326,68.0889796901,24.186120209,2017-04-17,2017-04-17,openbmap
517080652,39988,244,05,EDGE,16100,\N,24,67.7428489863,24.08116125,2018-04-28,2018-04-28,openbmap
517080653,40005,244,05,EDGE,16100,\N,60,68.423128271,23.974350599,2017-04-16,2017-04-16,openbmap
"517080654,4012,244,05,""GSM,EDGE"",16100,\N,3576,66.7449604714,23.936765051,2017-04-17,2016-08-24,openbmap"
517080655,42049,244,05,EDGE,16100,\N,396,68.0588937183,24.1604239106,2017-04-17,2017-04-17,openbmap
517080656,42123,244,05,EDGE,16100,\N,1386,68.136312263,24.1589219096,2017-04-17,2017-04-17,openbmap
517080657,4768,244,05,EDGE,16100,\N,558,68.0276147334,24.141450974,2017-04-17,2017-04-17,openbmap
517080658,4769,244,05,EDGE,16100,\N,333,68.0054021581,24.1170053441,2017-04-17,2017-04-17,openbmap
"517080659,4770,244,05,""GSM,EDGE"",16100,\N,1059,68.0371794484,24.1515732987,2017-04-17,2017-04-17,openbmap"
"517080660,4891,244,05,""GSM,EDGE"",16100,\N,3624,66.788491159,23.9809498376,2017-04-17,2017-04-17,openbmap"
517080661,496,244,05,EDGE,16100,\N,45,68.4235106453,23.975402384,2017-04-16,2017-04-16,openbmap
517080662,504,244,05,EDGE,16100,\N,420,66.7706946017,23.9638848786,2017-04-17,2017-04-17,openbmap
"517080663,529,244,05,""GSM,EDGE"",16100,\N,1896,66.7404049324,23.9297870213,2017-04-17,2017-04-17,openbmap"
"517080664,533,244,05,""GSM,EDGE"",16100,\N,2052,66.6351598716,23.8841709502,2017-04-17,2016-08-24,openbmap"
517080665,565,244,05,EDGE,16100,\N,1152,66.5736457053,23.8725459024,2017-04-17,2016-08-24,openbmap
517080666,582,244,05,EDGE,16100,\N,1290,67.927157506,23.7954605521,2017-04-17,2017-04-17,openbmap
517080667,583,244,05,EDGE,16100,\N,1110,67.9374201241,23.746910417,2017-04-17,2017-04-17,openbmap
"517080668,6127,244,05,""GSM,EDGE"",16100,\N,741,67.9326136413,23.9212997113,2017-04-17,2017-04-17,openbmap"
517080669,7764,244,05,EDGE,16100,\N,144,67.933345245,23.8272466225,2017-04-17,2017-04-17,openbmap
517080670,7765,244,05,EDGE,16100,\N,90,67.93363714,23.824644312,2017-04-17,2017-04-17,openbmap
517080671,7766,244,05,EDGE,16100,\N,36,67.9397121867,23.7906075567,2017-04-17,2017-04-17,openbmap
517080672,8047,244,05,EDGE,16100,\N,1188,67.927439768,23.8981390767,2017-04-17,2017-04-17,openbmap
517080673,8317,244,05,EDGE,16100,\N,726,66.557387621,23.8659252863,2017-04-17,2016-08-24,openbmap
517080674,8920,244,05,EDGE,16100,\N,6,68.42381598,23.97610963,2017-04-16,2017-04-16,openbmap
"517080675,1018,244,05,""GSM,EDGE"",16200,\N,1869,68.466045577,27.4442197063,2017-04-15,2015-08-20,openbmap"
517080676,1157,244,05,EDGE,16200,\N,870,68.3464660087,27.3902295928,2017-04-11,2017-04-09,openbmap
517080677,1349,244,05,EDGE,16200,\N,132,67.18468642,26.7726761564,2015-08-21,2015-08-20,openbmap
"517080678,1350,244,05,""GSM,EDGE"",16200,\N,510,67.1525850364,26.7344006476,2015-08-21,2015-08-20,openbmap"
517080679,15972,244,05,EDGE,16200,\N,300,68.9052530808,27.0298338349,2017-04-15,2017-04-15,openbmap
517080680,15973,244,05,EDGE,16200,\N,255,68.8976817908,26.9857757341,2017-04-15,2017-04-15,openbmap
"517080681,1598,244,05,""GSM,EDGE"",16200,\N,117,68.8445787416,26.7912714589,2017-04-15,2017-04-15,openbmap"
517080682,16050,244,05,EDGE,16200,\N,336,68.4490134868,27.4836896885,2016-04-12,2015-08-20,openbmap
517080683,16165,244,05,EDGE,16200,\N,111,68.7009319208,27.4729308132,2017-04-15,2017-04-15,openbmap
517080684,16167,244,05,EDGE,16200,\N,54,68.6587232022,27.54079535,2017-04-15,2017-04-15,openbmap
517080685,16168,244,05,EDGE,16200,\N,42,68.643958055,27.52550962,2017-04-15,2017-04-13,openbmap
517080686,16169,244,05,EDGE,16200,\N,24,68.6595044825,27.541185575,2017-04-15,2017-04-15,openbmap
517080687,1618,244,05,EDGE,16200,\N,84,68.833135535,26.7746146757,2017-04-15,2017-04-15,openbmap
"517080688,1620,244,05,""GSM,EDGE"",16200,\N,288,68.8346756623,26.7366568718,2017-04-15,2017-04-15,openbmap"
517080689,16506,244,05,EDGE,16200,\N,108,68.45150538,27.5605548744,2017-04-10,2016-04-10,openbmap
"517080690,16507,244,05,""GSM,EDGE"",16200,\N,588,68.4636224623,27.5669419829,2017-04-10,2016-04-10,openbmap"
517080691,16684,244,05,EDGE,16200,\N,30,68.343965348,27.522917088,2017-04-09,2017-04-09,openbmap
517080692,16853,244,05,EDGE,16200,\N,60,68.645892709,27.542787863,2017-04-15,2017-04-15,openbmap
"517080693,16854,244,05,""GSM,EDGE"",16200,\N,648,68.5782187891,27.4969609568,2017-04-15,2017-04-13,openbmap"
"517080694,16855,244,05,""GSM,EDGE"",16200,\N,813,68.5897411385,27.487889509,2017-04-15,2017-04-13,openbmap"
517080695,17066,244,05,EDGE,16200,\N,12,68.87858093,27.12824231,2017-04-15,2017-04-15,openbmap
517080696,1710,244,05,EDGE,16200,\N,1056,68.3913443592,27.4063850762,2017-04-14,2016-04-13,openbmap
517080697,1711,244,05,EDGE,16200,\N,1011,68.3898605482,27.3878903919,2017-04-13,2017-04-08,openbmap
"517080698,17177,244,05,""GSM,EDGE"",16200,\N,861,68.5803453255,27.486119958,2017-04-15,2017-04-13,openbmap"
517080699,17258,244,05,EDGE,16200,\N,189,68.803098037,27.3682495441,2017-04-15,2017-04-15,openbmap
517080700,20613,244,05,EDGE,16200,\N,12,68.76680717,27.45160289,2017-04-15,2017-04-15,openbmap
517080701,20614,244,05,EDGE,16200,\N,171,68.87287955,27.1500870719,2017-04-15,2017-04-15,openbmap
517080702,2486,244,05,EDGE,16200,\N,60,68.365858771,27.536067144,2017-04-10,2017-04-09,openbmap
"517080703,2488,244,05,""GSM,EDGE"",16200,\N,144,68.4694687205,27.578677801,2017-04-09,2016-04-12,openbmap"
"517080704,2498,244,05,""GSM,EDGE"",16200,\N,1215,68.676157269,26.3371213453,2017-04-15,2017-04-15,openbmap"
517080705,2499,244,05,GSM,16200,\N,813,68.5542439983,26.174173663,2017-04-15,2017-04-15,openbmap
517080706,2500,244,05,GSM,16200,\N,663,68.4596491838,25.98740259,2017-04-15,2017-04-15,openbmap
"517080707,2501,244,05,""GSM,EDGE"",16200,\N,942,68.4030781576,26.7319835608,2017-04-15,2017-04-09,openbmap"
517080708,2510,244,05,GSM,16200,\N,18,67.979057715,26.8562578567,2015-08-20,2015-08-20,openbmap
517080709,2684,244,05,GSM,16200,\N,540,68.4305489431,25.930104168,2017-04-15,2017-04-15,openbmap
517080710,2889,244,05,EDGE,16200,\N,162,68.7985757926,27.3792672493,2017-04-15,2017-04-15,openbmap
517080711,3075,244,05,EDGE,16200,\N,42,68.39272795,27.4014171571,2017-04-09,2017-04-09,openbmap
517080712,3249,244,05,EDGE,16200,\N,648,68.3452370596,27.4617731244,2017-04-11,2017-04-09,openbmap
517080713,36310,244,05,EDGE,16200,\N,2460,68.3763430107,27.4104353711,2017-04-13,2017-04-08,openbmap
517080714,3744,244,05,EDGE,16200,\N,6,68.36042865,27.45132967,2017-04-09,2017-04-09,openbmap
517080715,38208,244,05,GSM,16200,\N,24,68.45499446,27.4230461125,2017-04-13,2017-04-13,openbmap
517080716,38209,244,05,EDGE,16200,\N,378,68.8991444287,27.0536995281,2017-04-15,2017-04-15,openbmap
517080717,3873,244,05,GSM,16200,\N,198,68.7886354591,26.5592327955,2017-04-15,2017-04-15,openbmap
517080718,40502,244,05,EDGE,16200,\N,810,68.3441341936,27.4224756756,2017-04-11,2017-04-09,openbmap
517080719,40542,244,05,EDGE,16200,\N,2478,68.4167464424,27.4803756206,2017-04-13,2015-08-20,openbmap
517080720,40545,244,05,EDGE,16200,\N,210,68.613920845,27.4978752856,2017-04-15,2017-04-13,openbmap
517080721,40653,244,05,EDGE,16200,\N,282,68.9051762223,27.0301733323,2017-04-15,2017-04-15,openbmap
517080722,41002,244,05,EDGE,16200,\N,84,68.7124034886,27.4634795671,2017-04-15,2017-04-13,openbmap
517080723,41003,244,05,EDGE,16200,\N,204,68.7742987657,27.4261715654,2017-04-15,2017-04-15,openbmap
517080724,41215,244,05,EDGE,16200,\N,318,68.6002278639,27.4577801023,2017-04-13,2017-04-13,openbmap
517080725,41230,244,05,EDGE,16200,\N,540,68.8923864989,27.0227151165,2017-04-15,2017-04-15,openbmap
"517080726,41231,244,05,""GSM,EDGE"",16200,\N,207,68.8842271483,26.9294995946,2017-04-15,2017-04-15,openbmap"
517080727,41236,244,05,EDGE,16200,\N,300,68.6865650341,27.4701958297,2017-04-15,2017-04-13,openbmap
"517080728,4133,244,05,""GSM,EDGE"",16200,\N,1023,68.4683314461,27.5392520183,2017-04-13,2016-04-10,openbmap"
"517080729,4134,244,05,""GSM,EDGE"",16200,\N,930,68.4959152098,27.4663793344,2017-04-15,2015-08-20,openbmap"
"517080730,4135,244,05,""GSM,EDGE"",16200,\N,1161,68.5760993117,27.4718308354,2017-04-15,2017-04-13,openbmap"
517080731,41830,244,05,EDGE,16200,\N,1893,68.4051366421,27.4163063673,2017-04-13,2016-04-12,openbmap
"517080732,42197,244,05,""GSM,EDGE"",16200,\N,288,68.8324541843,26.7241002172,2017-04-15,2017-04-15,openbmap"
"517080733,42198,244,05,""GSM,EDGE"",16200,\N,540,68.7159964628,26.3919465759,2017-04-15,2017-04-15,openbmap"
"517080734,42218,244,05,""GSM,EDGE"",16200,\N,90,68.7419141071,26.4278286992,2017-04-15,2017-04-15,openbmap"
"517080735,42219,244,05,""GSM,EDGE"",16200,\N,207,68.7329362261,26.4082852739,2017-04-15,2017-04-15,openbmap"
517080736,4404,244,05,EDGE,16200,\N,2835,68.400758724,27.4425196562,2017-04-13,2015-08-20,openbmap
517080737,4878,244,05,EDGE,16200,\N,1074,68.3435242975,27.4286076176,2017-04-11,2017-04-09,openbmap
517080738,4938,244,05,EDGE,16200,\N,1194,68.3496638469,27.4417867869,2017-04-13,2017-04-09,openbmap
517080739,5256,244,05,EDGE,16200,\N,237,68.9065100266,27.0208445849,2017-04-15,2017-04-15,openbmap
"517080740,541,244,05,""GSM,EDGE"",16200,\N,1230,68.4687135971,26.8505325799,2017-04-15,2017-04-09,openbmap"
517080741,542,244,05,GSM,16200,\N,1446,68.6023450672,26.2444092534,2017-04-15,2017-04-15,openbmap
517080742,5639,244,05,EDGE,16200,\N,84,68.3515657836,27.4942168357,2017-04-09,2017-04-09,openbmap
517080743,5641,244,05,GSM,16200,\N,120,68.3884108455,25.8988935305,2017-04-15,2017-04-15,openbmap
517080744,64527,244,05,EDGE,16200,\N,282,68.4125214509,27.4385319368,2017-04-10,2016-04-10,openbmap
517080745,64528,244,05,EDGE,16200,\N,558,68.4010704997,27.423864647,2017-04-13,2017-04-09,openbmap
517080746,64529,244,05,EDGE,16200,\N,84,68.4119316093,27.4371139386,2017-04-09,2016-04-10,openbmap
"517080747,7174,244,05,""GSM,EDGE"",16200,\N,288,68.5878392146,27.4665308453,2017-04-13,2017-04-13,openbmap"
517080748,789,244,05,EDGE,16200,\N,477,67.1833819333,26.7775851018,2015-08-21,2015-08-20,openbmap
"517080749,791,244,05,""GSM,EDGE"",16200,\N,426,67.122785465,26.6354659598,2015-08-21,2015-08-20,openbmap"
517080750,791,244,05,UMTS,16200,\N,3,67.19221568,26.73343704,2015-08-20,2015-08-20,openbmap
517080751,8084,244,05,EDGE,16200,\N,339,68.6827742252,27.4612090569,2017-04-15,2017-04-13,openbmap
517080752,8085,244,05,EDGE,16200,\N,147,68.7458220869,27.4455812263,2017-04-15,2017-04-15,openbmap
517080753,8906,244,05,EDGE,16200,\N,312,68.37242306,27.4001863188,2017-04-13,2017-04-08,openbmap
517080754,8912,244,05,EDGE,16200,\N,138,68.5992465178,27.4779635217,2017-04-13,2017-04-13,openbmap
517080755,8913,244,05,EDGE,16200,\N,30,68.77655108,27.423007714,2017-04-15,2017-04-15,openbmap
517080756,9969,244,05,EDGE,16200,\N,282,68.8014894726,27.3693451838,2017-04-15,2017-04-15,openbmap
"517080757,9970,244,05,""GSM,EDGE"",16200,\N,285,68.7932311074,27.387112287,2017-04-15,2017-04-15,openbmap"
